query_id,logical_product_id,query_text,query_type,product_name,raw_response,relevance,justification,parse_status
27,P0020,Highlighter that does not contain chunky glitter,problem_or_negative_constraint,9021-Glow! Cheek & Highlighter Duo,"{""relevance"": 1, ""justification"": ""The product is a highlighter, but evidence states it has 'velvety-soft powders' and 'light-catching luminosity,' implying sparkle. However, 'heavy/thick feel' and 'creases/settles' suggest a non-glowy, possibly glittery texture. No explicit mention of glitter absence; contradiction in finish quality.""}",1,"The product is a highlighter, but evidence states it has 'velvety-soft powders' and 'light-catching luminosity,' implying sparkle. However, 'heavy/thick feel' and 'creases/settles' suggest a non-glowy, possibly glittery texture. No explicit mention of glitter absence; contradiction in finish quality.",ok
9,P0637,Setting powder,broad_or_underspecified,Make It Last Mattifying Setting Powder,"{""relevance"": 3, ""justification"": ""The product is a pressed setting powder with a matte finish that absorbs oil and blurs imperfections, directly fulfilling the query's need. No query-relevant contradiction exists in the evidence.""}",3,"The product is a pressed setting powder with a matte finish that absorbs oil and blurs imperfections, directly fulfilling the query's need. No query-relevant contradiction exists in the evidence.",ok
23,P1000,Cream bronzer that does not look muddy on fair skin,problem_or_negative_constraint,Skin Bronzing,"{""relevance"": 1, ""justification"": ""The product is a cream bronzer with a natural finish and good shade match for fair skin, supporting the query. However, cons mention poor pigmentation and cakey finish, contradicting the need for a non-muddy look.""}",1,"The product is a cream bronzer with a natural finish and good shade match for fair skin, supporting the query. However, cons mention poor pigmentation and cakey finish, contradicting the need for a non-muddy look.",ok
18,P0530,Hydrating liquid concealer with full coverage for dark circles,multiple_requirements,Infallible Full Wear Waterproof Concealer,"{""relevance"": 2, ""justification"": ""The product offers full coverage and hydrating properties suitable for dark circles, but contradicts the query's need for a liquid concealer due to its matte, creamy texture and lack of explicit liquid formulation. Coverage and hydration are supported, but finish and consistency are uncertain.""}",2,"The product offers full coverage and hydrating properties suitable for dark circles, but contradicts the query's need for a liquid concealer due to its matte, creamy texture and lack of explicit liquid formulation. Coverage and hydration are supported, but finish and consistency are uncertain.",ok
16,P0265,Products for olive skin tone,broad_or_underspecified,COMPLEXION RESCUE Tinted Moisturizer Mineral SPF 30,"{""relevance"": 2, ""justification"": ""The product is a tinted moisturizer suitable for olive skin tones due to its flattering shade match and natural finish. However, it is explicitly recommended for fair/light skin tones, creating a contradiction with the query for olive skin tone.""}",2,"The product is a tinted moisturizer suitable for olive skin tones due to its flattering shade match and natural finish. However, it is explicitly recommended for fair/light skin tones, creating a contradiction with the query for olive skin tone.",ok
2,P0825,Pore-minimizing face primer with a matte finish for oily skin,multiple_requirements,The POREfessional Pore Minimizing Primer Mini,"{""relevance"": 3, ""justification"": ""The product is a face primer with a matte finish that minimizes pores and is suitable for oily skin. All explicit query requirements are affirmatively supported; no query-relevant contradictions exist.""}",3,The product is a face primer with a matte finish that minimizes pores and is suitable for oily skin. All explicit query requirements are affirmatively supported; no query-relevant contradictions exist.,ok
4,P0817,Noncomedogenic pore-blurring product,broad_or_underspecified,Pore Filler Primer Targeted Blurring Stick,"{""relevance"": 2, ""justification"": ""The product is a noncomedogenic, pore-blurring primer with a non-drying, translucent finish suitable for normal to oily skin. Contradiction: 'oily residue' in cons contradicts the noncomedogenic and oil-control claims.""}",2,"The product is a noncomedogenic, pore-blurring primer with a non-drying, translucent finish suitable for normal to oily skin. Contradiction: 'oily residue' in cons contradicts the noncomedogenic and oil-control claims.",ok
4,P0035,Noncomedogenic pore-blurring product,broad_or_underspecified,All A Blur Pore-Perfecting Stick,"{""relevance"": 3, ""justification"": ""The product is noncomedogenic, pore-blurring, and suitable for all skin types. No query-relevant contradictions exist; all explicit requirements are affirmatively supported by evidence.""}",3,"The product is noncomedogenic, pore-blurring, and suitable for all skin types. No query-relevant contradictions exist; all explicit requirements are affirmatively supported by evidence.",ok
17,P0025,Concealer for under the eyes,single_property,Active Light Under-Eye Concealer,"{""relevance"": 3, ""justification"": ""The product is explicitly a concealer for under-eye areas with coverage and brightening benefits. All query requirements are affirmatively supported; no query-relevant contradiction exists in the evidence.""}",3,The product is explicitly a concealer for under-eye areas with coverage and brightening benefits. All query requirements are affirmatively supported; no query-relevant contradiction exists in the evidence.,ok
14,P1054,Liquid foundation with a matte finish for oily skin,multiple_requirements,Stay-Matte Oil-Free Makeup Foundation,"{""relevance"": 3, ""justification"": ""The product is a liquid foundation with a matte finish specifically formulated for oily skin, offering oil control and humidity-tested matte wear. No query-relevant contradictions exist in the evidence.""}",3,"The product is a liquid foundation with a matte finish specifically formulated for oily skin, offering oil control and humidity-tested matte wear. No query-relevant contradictions exist in the evidence.",ok
38,P0487,Peach color corrector for dark circles that is easy to blend,multiple_requirements,Huestick Corrector,"{""relevance"": 3, ""justification"": ""The product explicitly addresses peach color correction for dark circles and is described as blendable and easy to apply. No query-relevant contradiction exists in the evidence.""}",3,The product explicitly addresses peach color correction for dark circles and is described as blendable and easy to apply. No query-relevant contradiction exists in the evidence.,ok
32,P1123,I need a makeup remover for everyday use,broad_or_underspecified,"Take The Day Off Makeup Remover For Lids, Lashes & Lips","{""relevance"": 3, ""justification"": ""The product is a makeup remover specifically for everyday use, effectively removes waterproof makeup, and is suitable for sensitive skin. No query-relevant contradiction exists in the evidence.""}",3,"The product is a makeup remover specifically for everyday use, effectively removes waterproof makeup, and is suitable for sensitive skin. No query-relevant contradiction exists in the evidence.",ok
